Entity,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
United States,2022-01-30,,,,258.40472
United States,2022-01-31,330.51166,330.51166,330.51166,258.8486
United States,2022-02-01,,,,259.11945
United States,2022-02-02,,,,259.93314
United States,2022-02-03,,,,261.12656
United States,2022-02-04,,,,262.0688
United States,2022-02-05,,,,262.86374
United States,2022-02-06,,,,263.86655
United States,2022-02-07,335.1364,335.1364,335.1364,264.23373
United States,2022-02-08,,,,264.44278
United States,2022-02-09,,,,265.4093
United States,2022-02-10,,,,266.5231
United States,2022-02-11,,,,267.40295
United States,2022-02-12,,,,268.15808
United States,2022-02-13,,,,269.00513
United States,2022-02-14,338.02902,338.02902,338.02902,269.28885
United States,2022-02-15,,,,269.5017
United States,2022-02-16,,,,270.3722
United States,2022-02-17,,,,271.35892
United States,2022-02-18,,,,272.15182
United States,2022-02-19,,,,272.82996
United States,2022-02-20,,,,273.506
United States,2022-02-21,339.65814,339.65814,339.65814,273.71564
United States,2022-02-22,,,,273.88782
United States,2022-02-23,,,,274.2099
United States,2022-02-24,,,,275.16208
United States,2022-02-25,,,,275.92654
United States,2022-02-26,,,,276.65503
United States,2022-02-27,,,,277.32584
United States,2022-02-28,340.85422,340.85422,340.85422,277.49448
United States,2022-03-01,,,,277.59988
United States,2022-03-02,,,,278.2739
United States,2022-03-03,,,,278.851
United States,2022-03-04,,,,279.30075
United States,2022-03-05,,,,279.70013
United States,2022-03-06,,,,280.15952
United States,2022-03-07,341.22412,341.22412,341.22412,280.25378
United States,2022-03-08,,,,280.36127
United States,2022-03-09,,,,280.80923
United States,2022-03-10,,,,281.31723
United States,2022-03-11,,,,281.89023
United States,2022-03-12,,,,282.25858
United States,2022-03-13,,,,282.67932
United States,2022-03-14,341.5229,341.5229,341.5229,282.82748
United States,2022-03-15,,,,282.88458
United States,2022-03-16,,,,282.17102
United States,2022-03-17,,,,282.59354
United States,2022-03-18,,,,283.03275
United States,2022-03-19,,,,283.34485
United States,2022-03-20,,,,283.62946
United States,2022-03-21,341.33994,341.33994,341.33994,283.68802
United States,2022-03-22,,,,283.73193
United States,2022-03-23,,,,283.96295
United States,2022-03-24,,,,284.2373
United States,2022-03-25,,,,284.60153
United States,2022-03-26,,,,284.8636
United States,2022-03-27,,,,285.0908
United States,2022-03-28,341.22385,341.22385,341.22385,285.1435
United States,2022-03-29,,,,285.17133
United States,2022-03-30,,,,285.37216
United States,2022-03-31,,,,285.58652
United States,2022-04-01,,,,285.92996
United States,2022-04-02,,,,286.13608
United States,2022-04-03,,,,286.31235
United States,2022-04-04,341.07553,341.07553,341.07553,286.35568
United States,2022-04-05,,,,286.38992
United States,2022-04-06,,,,286.48422
United States,2022-04-07,,,,286.63763
United States,2022-04-08,,,,286.91403
United States,2022-04-09,,,,287.06717
United States,2022-04-10,,,,287.32748
United States,2022-04-11,341.04083,341.04083,341.04083,287.36874
United States,2022-04-12,,,,287.38895
United States,2022-04-13,,,,287.48352
United States,2022-04-14,,,,287.69815
United States,2022-04-15,,,,287.8747
United States,2022-04-16,,,,288.08258
United States,2022-04-17,,,,288.24188
United States,2022-04-18,341.0064,341.0064,341.0064,288.25623
United States,2022-04-19,,,,288.27292
United States,2022-04-20,,,,288.38007
United States,2022-04-21,,,,288.5051
United States,2022-04-22,,,,288.66525
United States,2022-04-23,,,,288.85706
United States,2022-04-24,,,,288.95718
United States,2022-04-25,341.3337,341.3337,341.3337,288.97827
United States,2022-04-26,,,,288.99612
United States,2022-04-27,,,,289.05966
United States,2022-04-28,,,,289.1721
United States,2022-04-29,,,,289.38553
United States,2022-04-30,,,,289.46988
United States,2022-05-01,,,,289.61362
United States,2022-05-02,341.70135,341.70135,341.70135,289.63998
United States,2022-05-03,,,,289.67892
United States,2022-05-04,,,,289.73163
United States,2022-05-05,,,,289.92136
United States,2022-05-06,,,,290.15677
United States,2022-05-07,,,,290.2446
United States,2022-05-08,,,,290.3869
United States,2022-05-09,342.43863,342.43863,342.43863,290.40475
United States,2022-05-10,,,,290.42322
United States,2022-05-11,,,,290.47855
United States,2022-05-12,,,,290.59363
United States,2022-05-13,,,,290.75934
United States,2022-05-14,,,,290.83606
United States,2022-05-15,,,,290.96255
United States,2022-05-16,343.2742,343.2742,343.2742,290.9857
United States,2022-05-17,,,,291.005
United States,2022-05-18,,,,291.07263
United States,2022-05-19,,,,291.1804
United States,2022-05-20,,,,291.35782
United States,2022-05-21,,,,291.4316
United States,2022-05-22,,,,291.57184
United States,2022-05-23,343.96872,343.96872,343.96872,291.60025
United States,2022-05-24,,,,291.61987
United States,2022-05-25,,,,291.7335
United States,2022-05-26,,,,291.8714
United States,2022-05-27,,,,292.07605
United States,2022-05-28,,,,292.17178
United States,2022-05-29,,,,292.3416
United States,2022-05-30,344.92657,344.92657,344.92657,292.3671
United States,2022-05-31,,,,292.38406
United States,2022-06-01,,,,292.40692
United States,2022-06-02,,,,292.51407
United States,2022-06-03,,,,292.68243
United States,2022-06-04,,,,292.78607
United States,2022-06-05,,,,292.92105
United States,2022-06-06,345.89044,345.89044,345.89044,292.94653
United States,2022-06-07,,,,292.9837
United States,2022-06-08,,,,293.07068
United States,2022-06-09,,,,293.21005
United States,2022-06-10,,,,293.398
United States,2022-06-11,,,,293.4753
United States,2022-06-12,,,,293.5898
United States,2022-06-13,346.92484,346.92484,346.92484,293.63196
United States,2022-06-14,,,,293.6586
United States,2022-06-15,,,,293.74234
United States,2022-06-16,,,,293.86502
United States,2022-06-17,,,,294.03165
United States,2022-06-18,,,,294.11978
United States,2022-06-19,,,,294.23456
United States,2022-06-20,348.14218,348.14218,348.14218,294.26266
United States,2022-06-21,,,,294.29633
United States,2022-06-22,,,,294.3373
United States,2022-06-23,,,,294.48752
United States,2022-06-24,,,,294.67053
United States,2022-06-25,,,,294.81458
United States,2022-06-26,,,,294.96683
United States,2022-06-27,349.34146,349.34146,349.34146,294.99817
United States,2022-06-28,,,,295.02042
United States,2022-06-29,,,,295.09537
United States,2022-06-30,,,,295.27835
United States,2022-07-01,,,,295.44086
United States,2022-07-02,,,,295.58023
United States,2022-07-03,,,,295.7404
United States,2022-07-04,350.4974,350.4974,350.4974,295.7808
United States,2022-07-05,,,,295.80627
United States,2022-07-06,,,,295.84113
United States,2022-07-07,,,,295.97845
United States,2022-07-08,,,,296.15442
United States,2022-07-09,,,,296.2982
United States,2022-07-10,,,,296.45892
United States,2022-07-11,351.83466,351.83466,351.83466,296.48996
United States,2022-07-12,,,,296.52246
United States,2022-07-13,,,,296.60416
United States,2022-07-14,,,,296.79477
United States,2022-07-15,,,,297.00293
United States,2022-07-16,,,,297.13617
United States,2022-07-17,,,,297.27435
United States,2022-07-18,353.6699,353.6699,353.6699,297.31946
United States,2022-07-19,,,,297.37012
United States,2022-07-20,,,,297.47287
United States,2022-07-21,,,,297.6793
United States,2022-07-22,,,,297.87692
United States,2022-07-23,,,,298.02158
United States,2022-07-24,,,,298.2075
United States,2022-07-25,355.23917,355.23917,355.23917,298.25406
United States,2022-07-26,,,,298.30472
United States,2022-07-27,,,,298.39343
United States,2022-07-28,,,,298.5782
United States,2022-07-29,,,,298.78198
United States,2022-07-30,,,,298.93423
United States,2022-07-31,,,,299.119
United States,2022-08-01,356.9161,356.9161,356.9161,299.1591
United States,2022-08-02,,,,299.19363
United States,2022-08-03,,,,299.31076
United States,2022-08-04,,,,299.52158
United States,2022-08-05,,,,299.73093
United States,2022-08-06,,,,299.8949
United States,2022-08-07,,,,300.0738
United States,2022-08-08,358.37357,358.37357,358.37357,300.12122
United States,2022-08-09,,,,300.15665
United States,2022-08-10,,,,300.2553
United States,2022-08-11,,,,300.48956
United States,2022-08-12,,,,300.7162
United States,2022-08-13,,,,300.88806
United States,2022-08-14,,,,301.0816
United States,2022-08-15,359.85107,359.85107,359.85107,301.12024
United States,2022-08-16,,,,301.1545
United States,2022-08-17,,,,301.25494
United States,2022-08-18,,,,301.46866
United States,2022-08-19,,,,301.69092
United States,2022-08-20,,,,301.84784
United States,2022-08-21,,,,302.02762
United States,2022-08-22,361.3126,361.3126,361.3126,302.0689
United States,2022-08-23,,,,302.1067
United States,2022-08-24,,,,302.19687
United States,2022-08-25,,,,302.3945
United States,2022-08-26,,,,302.61877
United States,2022-08-27,,,,302.7763
United States,2022-08-28,,,,302.9707
United States,2022-08-29,362.61053,362.61053,362.61053,303.01816
United States,2022-08-30,,,,303.0559
United States,2022-08-31,,,,303.13498
United States,2022-09-01,,,,303.3203
United States,2022-09-02,,,,303.5733
United States,2022-09-03,,,,303.7197
United States,2022-09-04,,,,303.87546
United States,2022-09-05,364.01617,364.01617,364.01617,303.90884
United States,2022-09-06,,,,303.94162
United States,2022-09-07,,,,303.975
United States,2022-09-08,,,,304.1299
United States,2022-09-09,,,,304.33133
United States,2022-09-10,,,,304.46985
United States,2022-09-11,,,,304.64404
United States,2022-09-12,365.22107,365.22107,365.22107,304.68356
United States,2022-09-13,,,,304.70877
United States,2022-09-14,,,,304.78607
United States,2022-09-15,,,,304.95062
United States,2022-09-16,,,,305.18454
United States,2022-09-17,,,,305.38483
United States,2022-09-18,,,,305.49286
United States,2022-09-19,366.5404,366.5404,366.5404,305.52158
United States,2022-09-20,,,,305.5447
United States,2022-09-21,,,,305.61115
United States,2022-09-22,,,,305.75873
United States,2022-09-23,,,,305.9631
United States,2022-09-24,,,,306.18387
United States,2022-09-25,,,,306.28488
United States,2022-09-26,367.77597,367.77597,367.77597,306.31476
United States,2022-09-27,,,,306.33963
United States,2022-09-28,,,,306.40756
United States,2022-09-29,,,,306.54285
United States,2022-09-30,,,,306.88132
United States,2022-10-01,,,,307.05582
United States,2022-10-02,,,,307.158
United States,2022-10-03,368.99655,368.99655,368.99655,307.1943
United States,2022-10-04,,,,307.211
United States,2022-10-05,,,,307.2646
United States,2022-10-06,,,,307.3946
United States,2022-10-07,,,,307.61917
United States,2022-10-08,,,,307.80975
United States,2022-10-09,,,,307.90756
United States,2022-10-10,370.31653,370.31653,370.31653,307.92865
United States,2022-10-11,,,,307.95148
United States,2022-10-12,,,,308.00098
United States,2022-10-13,,,,308.1175
United States,2022-10-14,,,,308.3084
United States,2022-10-15,,,,308.49695
United States,2022-10-16,,,,308.5734
United States,2022-10-17,371.5578,371.5578,371.5578,308.581
United States,2022-10-18,,,,308.58334
United States,2022-10-19,,,,308.65186
United States,2022-10-20,,,,308.7883
United States,2022-10-21,,,,308.7883
United States,2022-10-22,,,,309.4386
United States,2022-10-23,,,,309.4386
United States,2022-10-24,372.73874,372.73874,372.73874,309.4386
United States,2022-10-25,,,,309.4386
United States,2022-10-26,,,,309.4386
United States,2022-10-27,,,,309.4386
United States,2022-10-28,,,,310.3407
United States,2022-10-29,,,,310.3407
United States,2022-10-30,,,,310.3407
United States,2022-10-31,374.11813,374.11813,374.11813,310.3407
United States,2022-11-01,,,,310.3407
United States,2022-11-02,,,,310.3407
United States,2022-11-03,,,,310.3407
United States,2022-11-04,,,,311.06186
United States,2022-11-05,,,,311.06186
United States,2022-11-06,,,,311.06186
United States,2022-11-07,375.4153,375.4153,375.4153,311.06186
United States,2022-11-08,,,,311.06186
United States,2022-11-09,,,,311.06186
United States,2022-11-10,,,,311.06186
United States,2022-11-11,,,,311.73236
United States,2022-11-12,,,,311.73236
United States,2022-11-13,,,,311.73236
United States,2022-11-14,376.6572,376.6572,376.6572,311.73236
United States,2022-11-15,,,,311.73236
United States,2022-11-16,,,,311.73236
United States,2022-11-17,,,,311.73236
United States,2022-11-18,,,,312.3771
United States,2022-11-19,,,,312.3771
United States,2022-11-20,,,,312.3771
United States,2022-11-21,378.77502,378.77502,378.77502,312.3771
United States,2022-11-22,,,,312.3771
United States,2022-11-23,,,,312.3771
United States,2022-11-24,,,,312.3771
United States,2022-11-25,,,,313.14395
United States,2022-11-26,,,,313.14395
United States,2022-11-27,,,,313.14395
United States,2022-11-28,381.10602,381.10602,381.10602,313.14395
United States,2022-11-29,,,,313.14395
United States,2022-11-30,,,,313.14395
United States,2022-12-01,,,,313.14395
United States,2022-12-02,,,,313.66013
United States,2022-12-03,,,,313.66013
United States,2022-12-04,,,,313.66013
United States,2022-12-05,383.47177,383.47177,383.47177,313.66013
United States,2022-12-06,,,,313.66013
United States,2022-12-07,,,,313.66013
United States,2022-12-08,,,,313.66013
United States,2022-12-09,,,,314.54877
United States,2022-12-10,,,,314.54877
United States,2022-12-11,,,,314.54877
United States,2022-12-12,385.52795,385.52795,385.52795,314.54877
United States,2022-12-13,,,,314.54877
United States,2022-12-14,,,,314.54877
United States,2022-12-15,,,,314.54877
United States,2022-12-16,,,,315.32526
United States,2022-12-17,,,,315.32526
United States,2022-12-18,,,,315.32526
United States,2022-12-19,387.82538,387.82538,387.82538,315.32526
United States,2022-12-20,,,,315.32526
United States,2022-12-21,,,,315.32526
United States,2022-12-22,,,,315.32526
United States,2022-12-23,,,,316.21332
United States,2022-12-24,,,,316.21332
United States,2022-12-25,,,,316.21332
United States,2022-12-26,390.63516,390.63516,390.63516,316.21332
United States,2022-12-27,,,,316.21332
United States,2022-12-28,,,,316.21332
United States,2022-12-29,,,,316.21332
United States,2022-12-30,,,,316.93945
United States,2022-12-31,,,,316.93945
United States,2023-01-01,,,,316.93945
United States,2023-01-02,392.0475,392.0475,392.0475,316.93945
United States,2023-01-03,,,,316.93945
United States,2023-01-04,,,,316.93945
United States,2023-01-05,,,,316.93945
United States,2023-01-06,,,,317.74875
United States,2023-01-07,,,,317.74875
United States,2023-01-08,,,,317.74875
United States,2023-01-09,392.56586,392.56586,392.56586,317.74875
United States,2023-01-10,,,,317.74875
United States,2023-01-11,,,,317.74875
United States,2023-01-12,,,,317.74875
United States,2023-01-13,,,,319.0391
United States,2023-01-14,,,,319.0391
United States,2023-01-15,,,,319.0391
United States,2023-01-16,392.88483,392.88483,392.88483,319.0391
United States,2023-01-17,,,,319.0391
United States,2023-01-18,,,,319.0391
United States,2023-01-19,,,,319.0391
United States,2023-01-20,,,,320.1119
United States,2023-01-21,,,,320.1119
United States,2023-01-22,,,,320.1119
United States,2023-01-23,392.90784,392.90784,392.90784,320.1119
United States,2023-01-24,,,,320.1119
United States,2023-01-25,,,,320.1119
United States,2023-01-26,,,,320.1119
United States,2023-01-27,,,,321.20786
United States,2023-01-28,,,,321.20786
United States,2023-01-29,,,,321.20786
United States,2023-01-30,393.12778,393.12778,393.12778,321.20786
United States,2023-01-31,,,,321.20786
United States,2023-02-01,,,,321.20786
United States,2023-02-02,,,,321.20786
United States,2023-02-03,,,,322.2186
United States,2023-02-04,,,,322.2186
United States,2023-02-05,,,,322.2186
United States,2023-02-06,393.29675,393.29675,393.29675,322.2186
United States,2023-02-07,,,,322.2186
United States,2023-02-08,,,,322.2186
United States,2023-02-09,,,,322.2186
United States,2023-02-10,,,,323.2258
United States,2023-02-11,,,,323.2258
United States,2023-02-12,,,,323.2258
United States,2023-02-13,393.25183,393.25183,393.25183,323.2258
United States,2023-02-14,,,,323.2258
United States,2023-02-15,,,,323.2258
United States,2023-02-16,,,,323.2258
